name,address,lat,lng,scale,contact,web,description,source,tags
L'ABEILLEVIE,"27 allées des pyrénées, TREZIERS",43.0486,1.9332,,04 68 31 87 02 - 06 80 35 34 35 - paboudany@orange.fr - stefapi1@orange.fr,,"Bonjour, nous sommes une famille avec deux enfants (9 et 13 ans). Nous habitons un lieu isolé, vue sur les Pyrénées au sud-est de Toulouse, près de Mirepoix (09). La principale activité sur notre lieu est l'apiculture avec production de gelée royale, miels, pollen, essaims. La période la plus intense est d'avril à fin juillet. Autres activités possible : jardinage, soins aux poules, cueillette de fruits, confitures,auto-construction... Français et anglais parlés. Bienvenue !",caravane,clapas_AUDE
LE MARGOUILLAT VOLANT,16 rue de la pompen 11240 BELLEGARDE DU RAZÈS,43.1098,2.0455,,http://www.grainesdelpais.com/le_margouillat_volant_12-prod_3.php,,ferme maraichere,caravane,clapas_AUDE
GRAINES DEL PAIS,-,,,,http://www.grainesdelpais.com/les_producteurs_12.php,,reseau producteur,caravane,clapas_AUDE
DOMAINE DE BERGNES,11260 CAMPAGNE SUR AUDE,42.9159,2.2054,,04 68 31 83 79 - 06 18 42 41 02 - http://bergnes.com/,,"Sur les hauteurs de la Vallée de l'Aude, à 1,5 Km du cœur du village, nous élevons un troupeau de vaches Aubrac (55 mères). Nous avons repris l'exploitation familiale, en bio depuis plus de 20 ans. Toute l'année, les vaches sont nourries à l'herbe. En hiver, il y a un petit complément de céréales auto-produites. C'est aussi à cette saison que la majorité des veaux naissent. En été, les mères vont pâturer en estive, à la montagne. Parmi nos projets : aménager un point d'eau dans les pâturages de printemps-automne, construction de notre maison en ossature bois - remplissage botte de paille - enduit terre en 2013... A bientôt ! Français et anglais parlés, espagnol et allemand un peu.",caravane,clapas_AUDE
FROMAGERIE CALAS,"Calas, 11270 GAJA LA SELVE",43.2186,1.8672,,-,,"Goat farm in south-west France on 40 hectares. We grow grass, hay and cereals for or 60 goats. You can participate for the cheese-making, the goats and other activities. WWOOFers who stay long enough can learn to milk the goats by machine. We are not against people who enjoy cooking. Français, anglais et allemand parlés. LOCATION : Between Carcassonne and Toulouse Goat Farm in south-west France on 40 hectares. We grow grass, hay and cereals for our 60 goats. From April to October we need help for the cheese-making, the goats and other work. Helpers who stay long enough can learn to milk the goats by machine. We're not against people who enjoy cooking. The WWOOFers have a room with bath and balcony.",caravane,clapas_AUDE
LE CHALET,"Route de Chalabre, 11300 LIMOUX",43.0534,2.1907,,04 68 74 34 92,,"Production : Légumes de saison au détail ou en plus grosses quantités pour événements particuliers, conserves, cantines..., Sous forme de paniers pour les abonnés mensuels Commercialisation : A la ferme - Panier - AMAP Ancien domaine viticole au pied des Pyrénées audoises à Limoux, racheté par la foncière Terre de Liens, reconvertie en AB avec une production de légumes et de fruits. Nous utilisons 2 ânes pour une partie de la production qui se fait en traction animale avec la kassine (matériel Prommata). Nous (8 adultes, 4 enfants) avons un fonctionnement collectif de type co-habitat+, en partageant des bâtiments, des ressources financières, du matériel, des projets, du travail et ... du bon temps. Vous pourrez en venant ici découvrir tout cela, tout en participant au quotidien pour les productions, mais aussi suivant les saisons en faisant le bois, en transformant les fruits et légumes, en vous occupant des poules et des ânes. Nous faisons aussi de temps en temps des chantiers d'éco-construction suivant les besoins. Pour en découvrir plus, visitez notre site ! Français et anglais parlés.",caravane,clapas_AUDE
AU CŒUR DU CHÊNE VERT,"Le Bouich, 11330 SOULATGE",42.8795,2.5109,,04 68 45 60 69,,"Nous possédons un jardin maraîcher / petite ferme biologique (esprit Masanobu Fukuoka) en Languedoc-Roussillon, Sud de la France et accueillons des personnes enthousiastes. La ferme produit principalement des fraises, des salades et des légumes pour les vendre sur le marché et aux restaurants de proximité. Nous mettons en place un camping à la ferme et proposons des stages de yoga, dans un cadre magnifique au milieu d'un paysage vallonné, boisé dans les Hautes Corbières .Cette région possède de nombreux sites naturels et historiques. Nous aimerions accueillir des membres de WWOOF(avec expérience de vie en pleine nature), qui participeront au jardin de fraises et de légumes et à mettre en place le camping (en éco-construction). Ils seront les bienvenus pour partager notre vie quotidienne, avec nos deux garçons (8 et 10 ans) instruits en famille. Nous vous attendons avec votre bonne humeur pour partager cette aventure. Français, anglais et allemand parlés.",caravane,clapas_AUDE
HAMEAU DE CREUILLE,11330 TERMES,42.9998,2.5626,,04 68 70 04 88,,"Nous accueillons depuis 10 ans déjà dans notre maison rustique et chaleureuse, avec l'excellente cuisine de Jean, les amoureux de la nature, les cyclistes, cavaliers, randonneurs et tous ceux qui ont besoin d'un bain de nature. Linda, la jument, les poules, la minette et tous les chants d'oiseaux sont là pour vous accompagner. Nous produisons fruits, fleurs, légumes, oeufs, confitures et nous faisons beaucoup de cueillette sauvage : olives, figues, arbouses, champignons... Nous vivons en autonomie énergétique.",caravane,clapas_AUDE
LA FERME D'AL ROUIRE,11330 SALZA,42.9831,2.498,,04 68 70 05 03,,"Petite ferme en bio, élevage de vaches limousines, installée depuis 30 ans, travail avec chevaux de trait. Grand jardin potager familial. Ânes, poules, chats, chiens. Étés chauds et hivers froids. Nous faisons des légumes lacto-fermentés et du pain. Nous utilisons le calendrier biodynamique. Notre but est d’avoir une ferme diversifiée plutôt que hautement productive. Selon les saisons : fenaison, cueillette de plantes sauvages, coupe de bois, construction, soins aux animaux… A 150 m d’un petit village des Corbières : Salza. 1h30 de la mer Méditerranée. Deux personnes vivent sur la ferme avec occasionnellement des enfants jeunes adultes. Lieu de vie simple.",caravane,clapas_AUDE
BELLES GARRIGUES,"Las Peyrisseu, 11360 Albas",43.0069,2.7333,,belle.garrigue.florence@gmail.com - 06 82 34 84 24 - 04 68 46 25 19,,"Ferme créée il y a moins de 2 ans, la ferme des Belles Garrigues est située dans les Corbières sèches. Nous avons 210 brebis que nous gardons quotidiennement dans la Nature et les vignes arrachées ou bio. Elles contribuent à l’ouverture et l’entretien d’un milieu en cours de fermeture et d’appauvrissement. La biodiversité des Corbières est très riche (orchidées, aigles, …), et nous sommes fiers de participer à sa protection. Nous avons aussi 4 béliers, 3 chevaux, 4 ânes, 2 chiens de protection Patous, plusieurs chiens de conduite, et espérons 7 chèvres et une vingtaine de poules pour le printemps. La naissance des agneaux est prévue durant tout le mois d’avril : grand moment, intense et émouvant souvent. Au mois de mai et juin, il faut soigner et nourrir tout ce monde et profiter de la plus belle saison dans cette nature assez sauvage. Cette année, ces deux mois seront aussi consacrés à la construction d’une maison écologique, avec un chantier participatif pour le montage de la charpente et le remplissage des murs isolants. En mai et juin, nous accueillons les écoles, pour un programme autour de la biodiversité de la garrigue et du pastoralisme. L’automne et l’hiver sont plus calmes, avec de longs temps d’immersion dans la garrigue et des aménagements à la ferme. Nous avons en projet de faire du fromage maison avec le lait de chèvre. Il est aussi possible de se promener à cheval pour les cavaliers pas trop débutants. La ferme est autonome en eau et énergie, grâce à des panneaux solaires, un forage et une citerne qui récupère l’eau de pluie. Vous êtes les bienvenus dans cette vie simple et vivifiante !",caravane,clapas_AUDE
LE MOULIN DE CALS,11390 FONTIERS-CABARDES,43.3696,2.2485,,04 68 26 68 95 - m.decals@yahoo.fr - http://www.moulindecals.com/fr/Le_Moulin_de_Cals-45.html,,"Sur un terrain de 2 Ha traversé par une rivière de la Montagne Noire, un moulin à eau du 16ème siècle a été transformé en maison familiale. Mon projet : le terrain doit être remis en état et les vieux arbres du parc entretenus. Le potager permet de s'autoalimenter et de préparer des conserves, un verger aux variétés régionales se met en place et des jardins thématiques sont à préparer. Il faut réhabiliter les béals du système d'irrigation. Projet de résidence d'artiste. Atelier d'écriture. Je peux vous aider à vous perfectionner en français et espagnol. Ancienne restauratrice, je peux vous enseigner la cuisine. Vous pourrez adhérer au réseau culturel de cette région nord de Carcassonne.",caravane,clapas_AUDE
FERME DU COLOMBIER,11390 FONTIERS-CABARDES,43.3696,2.2485,,http://www.festivalpleinchamp.fr/acces,,"Le Colombier c'est : les soins aux animaux, (les chèvres mettent bas en février-mars et sont traitées jusqu’à la fin de l'année), la traite, la fromagerie et la vente. Jardinage, débroussaillage, bois, ramassage de mauvaises herbes dans les champs. Ecoconstruction : projet de nouveaux bâtiments, d'aménagement des anciens poulaillers (chantiers participatifs en écoconstruction envisagés). Français parlé uniquement mais on arrive toujours à se comprendre....",caravane,clapas_AUDE
LAIT CO PAIN,"Borde Mounoy, 11400 LABECEDE-LAURAGAIS",43.4053,1.9949,,04 68 23 01 19 - 06 65 36 16 50 - laitcopain@gmail.com,,"Bienvenue ! Nous sommes 7 associés (6 au départ, le 7ème nous a rejoints cette année). Installés depuis presque 3 ans, nous avons une ferme en polyculture-élevage, au Nord de Castelnaudary, avec : - Un atelier paysan-boulanger, - Des élevages laitiers vaches et chèvres, - Un atelier de transformation fromagère, - Du maraîchage, - Et une partie accueil pour enfants atteints d’autisme. Cette année, tout WWOOFer souhaitant donner un coup de main au maraîchage est le bienvenu (compétences limitées en langues, mais on s’arrange !). Et si nous avons encore peu d’expérience agricole, nous avons beaucoup d’idées et l’envie de partager avec d’autres sur notre parcours, nos envies, et nos projets… Contactez-nous pour en savoir plus ! Français, anglais, espagnol, allemand, italien et portugais parlés.",caravane,clapas_AUDE
DOMAINE DE TARAILHAN,"Route de Saint Pierre, 11560 FLEURY D'AUDE",43.2257,3.1326,,06 84 49 54 68 - contact@potager-clape.fr,,"Nous sommes Installés au sein d'un domaine viticole, au cœur du massif calcaire de la Clape, à 6 Km de la mer. Au milieu de la nature et en retrait des passages routiers et touristiques, le lieu est un vrai havre de paix et lieu d'installation et de reproduction de nombreux oiseaux migrateurs. Des ballades sont possibles à pied ou à vélo en partant directement d'ici à travers la pinède et, pour les plus courageux, jusqu'à la mer ! Nous sommes 5 : ma femme Sandy, assistante maternelle, garde des enfants à la maison en période scolaire. Nos 3 enfants : Aurélien (7 ans), Léane (5 ans) et Benjamin (2 ans). Et moi même, Fabien, en cours de mise en place depuis l'année dernière d'un jardin biologique de légumes de saison. Je cultive des légumes de plein champ, ainsi que sous serre. Je suis engagé au cahier des charges AB et m'impose des contraintes environnementales supplémentaires. J'ai également mis en place cet hivers un poulailler de 100 poules pondeuses. J'envisage par ailleurs cet automne de mettre en place un verger diversifié (pommes poires figues abricots pêches amandes kiwis …). Les activités peuvent être très variés. Au champ : mise en place de cultures (semis plantation), entretien (taille palissage désherbage), cueillette. Au poulailler : eau/nourriture, levée des œufs. Autour : entretien des abords, construction d'un WC sec. La région est chaude en période estivale et les activités au champ se font surtout le matin tôt et un peu en fin de journée. Enseignant par le passé, j'aime transmettre ce que je sais ou expérimente et j'aime apprendre et échanger avec les autres pour décider d'une manière de faire. Nous parlons le français, 3 ou 4 mots d'allemand et 2 ou 3 d'anglais !",caravane,clapas_AUDE
DOMAINE DE PECH D'ASPE,11570 MAS-DES-COURS,43.1289,2.4235,,04 68 78 96 65,,"A 15 km au sud-est de Carcassonne, petite ferme isolée visant l'autonomie alimentaire. Nous vivons avec des chèvres, ânes, abeilles, chiens, poules... et cultivons légumes. Nos spécialités : fabrication de fromages, savon au lait d'anesse, sirops de fleurs et fruits, pains... Les activités sont très variés : auto construction, débroussaillage... Français parlé. Petite ferme isolée, en cours d'installation, visant l'autonomie alimentaire située à 15 Km au sud de Carcassonne offre logement et nourriture en échange d'aide à la ferme. Travaux d'aménagement, construction, plantations, soins aux chèvres, fabrication de fromages, pains au levain, récolte de miel, soins aux ruches,....",caravane,clapas_AUDE
LES JARDINS DE LA HAUTE VALLE,COUIZA,42.9419,2.2568,,http://coop-jvh.org - 04 68 74 14 74,,coopérative qui regroupe des agriculteurs et gère un batiment de450m2 avec un magasin de producteurs et le matériel de transformation artisanale pour faire des jus et confitures,caravane,clapas_AUDE
LA RESSOURCERIE DU PONT,LE VIGAN,43.9929,3.6063,,rdevolution@no-log.org,,"ressourcerie, artisanat, projet ouvert, besoin de participants en plus, village visant l'autonomie",caravane,clapas_GARD
LE GALOUPIO,LE VIGAN,43.9929,3.6063,,-,,"repère populaire en autofinancement, générateur de vie et de lien social. Il vous attend placette de la Transition ouvre le samedi, jour de marché, bientôt peut-être le mardi et le jeudi pour une cantine alternative.",caravane,clapas_GARD
ECOLIEU DE MICHEL ROSSEL,aigualiers près d'UZES,44.0121,4.4199,,-,,"recoit chez lui les 5 et 6 de chaque mois, toutes personnes souhaitant acquérir l'autonomie dans leur vie. Au milieu de la garrigue, il vous fera découvrir toutes ces constructions, ces systèmes, ces recherches et ces solutions pour commencer à s'autonomiser seul ou en collectif. A côté, de son énorme maison ( à la Gaudi) construite avec de la récup, il vous expliquera son plan d'eau en pyramide inversé pour récuperer l'eau de pluie, comment fonctionne sa phytoépuration, comment faire du biogaz, faire le compost, sécher ces fruits et légumes, construire en autoconstruction et j'en passe... L'idée sur les 2 jours, c'est que: le 5, il vous éclaire sur tous ces sujets... le 6, en échange, vous lui donnez un coup de patte pour un de ces chantiers en cours, qui sont très ludiques.",caravane,clapas_GARD
LA VIEILLE VALETTE,30160 ROBIAC ROCHESSADOULE,44.275,4.1217,,http://collectif.valette.free.fr/ - collectif.valette@free.fr - 04 66 25 32 62 - 04 66 60 07 89,,"Lieu collectif ouvert a tous, créé en 1997 par des ex-squatteurs urbains qui ont investi ce village abandonné, ont rénové des batiments et insufflé une vie artistique a la region : nombreux concerts, superbe decoration du lieu (sculpture sur pierre,",caravane,clapas_GARD
COMMUNE LIBRE DE LA VALETTE,30160 ROCHES SADOULE,44.2772,4.0863,,-,,"reconstruction du village et le défrichement des terrasses qui sont ensuite mises en culture. Sur le plan de l’électricité, ils atteignent actuellement l’autoproduction totale grâce à des panneaux solaires et un groupe électrogène pour les périodes de grosse demande, ainsi qu’à une réduction de leurs besoins. En 1992 l'ass. Résonances a acheté une bâtisse et un demi hectare de terrasses embroussaillées dans une petite vallée abandonnée des Cévennes minières, à 380 m. d'altitude. Aujourd'hui, malgré le fait que la vallée est déclarée insalubre par la préfecture depuis 1996, une dizaine d'adultes + 3 enfants et nombre de visiteurs des presque 200 personnes impliquées, occupent - sans titre - la totalité de cette propriété de l'ONF (bienveillant à leur regard), pour vivre une expérience ""concrète et pas élitiste"", sociale, économique et écologique. Il y a la grande maison avec dépendances, le hameau de 15 maisons en ruine et des autoconstructions en bois, sur 30 ha. de bois, 6 ha. de prés et 2 ha. de jardins/vergers,  alimentés par l'eau de source. Ils développent ""des activités d'insertion et de dynamisation locale, peu coûteuses, car autonomes"". Leurs activités, dépendantes de leur libre volonté et non d'attentes extérieures, comportent les chantiers pour aménager le lieu, l'entretien du forêt et des jardins en compostage (méthode ""des templiers""), l'élevage de moutons, des spectacles musica- les/théâtrales dans un décor solaire autonome, des stages artistiques ou d'autonomie alternative, un projet de valorisation de brous- sailles pour la production de biogaz et des actions d'entr'aide aux autres collectifs, comme l'Ass. Mille-Pattes et le Mouvement Droit Paysan, pendant l'occupation d'une ferme abandonnée en Ariège. Le collectif fonctionne avec une charte, la mise en commun d'argent/de matériel/des repas. Les visiteurs sont bienvenus, peuvent participer aux chantiers et apporter leurs compétences. On devient membre en trouvant sa place, en développant un projet ou en participant aux chantiers et conseils: leurs réunions qui traitent de tout, le relationnel compris. Accès par une piste d'un kilomètre, médecin/école/gare/commerces à 3/5 km. Les habitants de la Valette ont crée un terme : ils se définissent comme ARTICULTEURS. Ainsi, l’expression artistique constitue un des autres points forts du lieu. La production est particulièrement riche et variée avec beaucoup de théâtre, de la peinture, de la sculpture sur pierre, de la musique, de la danse, du chant...  L’occasion de relancer certains échoués dans des voies sans issue de l’existence sur des chemins plus constructifs, mais également la porte ouverte aux glandeurs et colporteurs de zizanie. Cet aspect constitue sans doute une des zones douloureuses et houleuses pour le groupe. La gestion du collectif incluant des personnes en ""décalage"" intense représente ainsi un frein dans la construction du projet.",caravane,clapas_GARD
TRANSITION EN PAYS VIGANAIS,-,,,,http://transitionviganaise.wordpress.com/,,-,caravane,clapas_GARD
"YURTAO, LA VOIX DES YOURTES",-,,,,http://yurtao.canalblog.com/,,-,caravane,clapas_GARD
CHEYEN,30000 BESSEGES,44.2935,4.0869,,04 66 54 84 77,,Coordination des habitants en yourte sur espaces naturels! formation juridique sur le statut de la yourte,caravane,clapas_GARD
LA MARCHE DU VIVANT,-,,,,http://www.lamarcheduvivant.org/,,-,caravane,clapas_GARD
LA BARAQUETTE,30170 FRESSAC,43.997,3.9245,,04 66 93 02 72,,"A beautifull farm located between hills and a river. Many animals, especially goats. Our main aim is making cheese. Help needed in taking care of the animals, milking and making cheese.",caravane,clapas_GARD
LA BORIE DE FALGUIERE,30270 St JEAN du GARD,44.1053,3.8851,,04 66 34 35 01,,"Ferme familiale au cœur des Cévennes, nous avons deux enfants de 10 et 12 ans. Situés à 5 Km du village (3500 hab), au bord d'une rivière propice à la baignade, nous y élevons des abeilles (environ 50 ruches) et des volailles de races anciennes. Nous cultivons des légumes, des fruits et des fleurs sous mention ""Nature et Progrès"" et selon des pratiques agro-écologiques (permaculture, biodynamie...). Notre philosophie du WWOOFing vise l'autonomie et l'indépendance, les échanges de savoirs entre les personnes et le respect du monde vivant. Nous transformons nos productions et les vendons à la ferme ou sur les foires bio. Nous faisons des aménagements en éco-construction : poulailler, yourte, toilettes sèches, murs, rucher traditionnel... En automne, nous cueillons des cèpes et des châtaignes et coupon le bois. Au printemps, c'est la cueillette des plantes utiles en biodynamie et pour la confection des purins de plantes. Nous pratiquons la rotation des cultures, la culture sur buttes, et réalisons notre pain. Nous pouvons accueillir des familles avec enfants de plus de 6 ans, des végétariens, des intolérants au gluten. Nous parlons moyennement l'Anglais et l'Espagnol. A bientôt ! Lieu d'accueil pour tous",caravane,clapas_GARD
LABORIE,30720 ST JEAN DU GARD,44.0362,4.1008,,-,,"squat, lieu collectif, accueil de passage d'autonome, ne loge pas mais laisse un bout de terre pour tente, tipi, etc",caravane,clapas_GARD
FERME DE BASSOULS,30450 PONTEILS ET BRESIS,44.4033,3.9758,,amebrille@ymail.com - 04 66 61 20 41 - http://fermedebassouls.over-blog.com/pages/CONTACT-6097919.html,,"Bassouls est un hameau de la haute vallée de la Cèze. Son paysage dévoile le versant est du Mont Lozère. Il y a trente ans, Michel et Francine ont débuté l'aventure en tant que chevriers. Nous avons aujourd'hui des moutons, des volailles et des lapins. Nous appartenons aux réseaux Accueil Paysan et Nature & Progrès. Depuis bientôt deux ans notre activité est aussi un restaurant biologique dans la proche ville de les Vans. Maël prépare un mémoire de géographie et s'initie au jardinage (légumes, fruitiers et céréales). Le WWOOFing est l’opportunité de découvrir un paysage, d'en retirer la toile et d'y trouver des hommes. Vivre avec eux pour se retrouver soi-même. Nous espérons ainsi partager un quotidien qui s'enrichirait des personnalités de chacun. C'est une découverte pour nous aussi ! Français et anglais parlés.",caravane,clapas_GARD
TARAILLETTE,"place thiriez, ST JEAN DU GARD",43.9447,4.1514,,-,,maraicher bio,caravane,clapas_GARD
ROUVEYRAC,30460 LASALLE,44.0453,3.854,,04 66 85 24 91,,"Ferme biologique en Cévennes (altitude 350 m). Ramassage des châtaignes (septembre-octobre), jardin, verger, bois de chauffage, entretien du paysage. Randonnée (Parc National des Cévennes), vélo. Français, anglais, espagnol parlés.",caravane,clapas_GARD
CHEMIN DES CANAUX,30600 VAUVERT,43.693,4.2783,,04 66 88 79 60,,"Famille avec trois enfants (6, 9 et 2 ans) accueille WWOOFers dans ferme en petite Camargue, non loin des marais avec nature sauvage et taureaux. Les activités agricoles présentes sur le site sont : un élevage de volailles en plein air, le jardin familial, quelques centaines d'arbres fruitiers, vigne, kiwi, fruits rouges en permaculture. Si vous le souhaitez vous pourrez également participer selon les possibilités du moment à des activités d'éco-construction (terre, paille, bois, laine de mouton), à la fabrication de matériel pédagogique alternatif (méthode Montessori) ou à l'élaboration d'outils solaires (cuiseur parabolique,...). Un vélo est à disposition. Présence sur place d'une coopérative de produits bios auto gérée. Français, anglais (faible) parlés.",caravane,clapas_GARD
FERME D'AUZILLARGUES,30940 ST ANDRE DE VALBORGNE ,44.1556,3.6832,,04 66 83 78 99,,"Nous avons une centaine de Brebis laitières et fabriquons des fromages (tomes, croûtes lavées, bleus, fromages lactiques), briques, yaourts, faisselles, brousse). Nous élevons les agneaux et les commercialisons transformés en plats cuisinés (cassoulet, chili, terrines, saucisses, merguez). Nous faisons notre jardin et vendons quelques sirops fabriqués avec les fruits du jardin. L'activité principale est la transformation fromagère, donc traite matin et soir.",caravane,clapas_GARD
LA FERME DU CAMPET,30000 LASALLE ,43.9775,3.522,,04 66 85 47 51,,"Nos activités sont le maraîchage au printemps, été et automne, la transhumance au mois de juin, foin au printemps. Châtaignes en automne, bois défrichage en hiver. Exploitation en périphérie du Parc National des Cévennes, nombreuses randonnées. Vente de produits sur le marché de Pâques à Toussaint. Les WWOOFers sont accueillent et vivent, partagent la vie de famille. Français et anglais parlés",caravane,clapas_GARD
MAS DE CABRIERES,"route de poulx, 30320 MARGUERITTES",43.8689,4.4437,,-,,"Au coeur de 300 ha. de garrigues Nimoises et de 40 ha. de prés: une ferme équestre/élevage bio (Ecocert) de chèvres Roves, brebis Corses, vaches Jerseyaises, ânes de Provence, chevaux Barbe, chiens des Pyrénées, avec 5 hommes, 3 femmes et 5 enfants (1 à 16 ans, tous Français) habitant un hameau de 3 maisons/ferme avec dépendances et peu de confort, cabanes/caravane dans les bois. Approvisionnement d'eau par la ville et par source/forage. Un projet d'énergie solaire et développement d'un écovillage. Médecin, école primaire, commerces: 3 km. et gare/enseignement secondaire: 5 km. Leur association œuvre pour la sauvegarde des garrigues et de l'environnement gardois. Ils accueillent des personnes en difficultés, désirant travailler sur une ferme, forment bergers, offrent d'organiser des stages/séminai- res/fêtes/débats autour d'un feu de camp, aimeraient des échanges diverses, entre autres de froma- ge/viande. Le projet est ouvert à des familles/personnes végétariennes, habituées à la vie collective et aimant les animaux, intéressées en agriculture/élevage/vente/commerce/administration et tolérantes envers la diversité et la différence. Participation de tous au quotidien. Apport financier n'est pas nécessaire. Souhaits: autonomie financière, vie sobre sans dépendances, une recherche intérieure et pour tout le monde: un travail relationnel. En partant de la Valette, je garde dans la tête l’image de tout le boulot réalisé par ce groupe acharné, bruyant et plutôt bordélique... mais aussi qu’il n’est point de réponse simple pour s’organiser collectivement et réinventer le quotidien.",caravane,clapas_GARD
FRUITS OUBLIES,ST JEAN DU GARD,44.1053,3.8851,,http://www.fruitsoublies.org - 04 66 85 33 37,,"association qui édite une revue sur les variétés fruitières, ainsi que des cahiers techniques et des supports de conférence ou d'exposition",caravane,clapas_GARD
PALLIERE,30140 THOIRAS,44.0645,3.9268,,06 41 82 16 16 - ramca@live.fr,,"collectif axé sur la permaculture ! recherche: nouveaux participants, bricoleur, autonome et indépendant pour vivre sur lieu de 80 hectares! possibilité d'y poser caravane dans un premier temps",caravane,clapas_GARD
RESPECT,30160 GAGNIERES,44.3075,4.1293,,06 30 78 44 15 - assorespect@hotmail.fr,,"projet: développer un lieu permaculturel sur terrasses! jardins, poulailler, lieu de vie, ts, phytoépuration, miasonn=ette en paille,! propose: un peiti coin dans la foret pour poser la tente! cuisine commune dans la maisonnette en paille: douche solaire! nourriture bio! demande: aide au jardin, poulailler, entretien de la foret, cueillette sauvage et séchage",caravane,clapas_GARD
PEYRAUBE,30770 ARRIGAS,43.9891,3.4801,,04 99 64 47 91 - http://www.aerium-centre.com,,ecovillage de plus de 30 adultes et enfants! cherche :habitants,caravane,clapas_GARD
COLLECTIF CREATIF DU CASTELLAS,"3 impasse du castellas, 30160 BESSEGES",44.2931,4.0959,,04 66 60 31 57 - http://fr.ekomundi.org,,ecolieu! cherche nouveaux membres,caravane,clapas_GARD
BRASSERIE DES GARRIGUES,Local B4 ZA de l'Arnède 30250 SOMMIÈRES,43.7834,4.0897,,04 66 71 05 53 - SAMOTYJ Gwenael: 06 28 32 15 46 - PIERRE-AUGUSTE Emmanuel: 06 20 77 68 39 - VARRAY Eric: 06 22 67 08 05 - brasserie-des-garrigues@orange.fr - http://www.brasseriedesgarrigues.fr/,,-,caravane,clapas_GARD
MOULIN DU COUDOULOUS,"Rue du Vieux Pont, 30000 AULAS",43.989,3.6076,,-,,"Récolte acceptée à partir de 10 kg d'olives. Obtenez votre propre huile d'olive à partir de 150 kg d'olives. Quelques infos utiles : Pour une meilleure conservation, les ollives seront apportées dans des caisses ajourées. Les olives doivent être saines, sans trop de feuille ni brindille, le rendement dépend de la maturité de l'olive, de la date d'apport de vos olives. Pour la reprise de l'huile, vous pouvez apporter vos récipients ; ils doivent être obligatoirement propres et sans odeur. Si vous le souhaitez, des bidons de 5L seront en vente au Moulin.",caravane,clapas_GARD
LA CASTAGNE DU CÉVENOL,30450 AUJAC,44.3494,4.0158,,04 66 54 49 81 - contact@la-castagne-du-cevenol.fr,,brasserie à la ferme transformation châtaigne et marron bière à base de fleurs et de fruits ,caravane,clapas_GARD
BRASSERIE DES CÉVENNES,"12 avenue de Rochebelle, 30120 AVEZE",43.9873,3.6031,,06 24 46 43 49 - regisdanten@gmail.com,,-,caravane,clapas_GARD
LA BELLE VERTE,"bolène, 30130 PONT ST ESPRIT",44.0156,7.3204,,http://belle-verte.over-blog.com/,,"maraichage, arboriculture, vegan, vacances, recherche de tranquillité et de nature, pique-nique, curiosité, bénévolat, wwoofing, couchsurfing, stage, aides diverses,",caravane,clapas_GARD
LA BELLE VERTE,30000 ST PAULET DE CAISSON,44.2572,4.623,,06 68 60 72 20 - jcette@hotmail.com,,"écolieu vegan 7ha, 2500m2 cultivable petits fruits jardin ! autonomie en eau, électricité, chauffage! offre hébergement sur place, repas conviviaux, échanges de savoirs! demande aide maraichage stage ou bénévolement",caravane,clapas_GARD
VIE AU GRAND AIR DES CEVENNES,"la jusse, 30110 LES SALLES DUBARDON",,,,vgacevennes@yahoo.fr - 04 66 54 95 03 - bigdrum01@yahoo.fr,,asso d'entraide et de chantiers solidaires en cévennes,caravane,clapas_GARD
Graine des Cévennes,30110 BRANOUX LES TAILLADES,44.2204,3.9897,,http://www.grainesdecevennes.com/,,"maraicher, lieu festif, et pédagogique, lieu de baignade",caravane,clapas_GARD up1601
ASSOCIATION COMM'UN JARDIN,"Le Jardin du Reyà, 1 km après Pont d’Hérault sur la route du Vigan (en partant de Ganges)",43.9346,3.7088,,06 79 51 75 35,,-,caravane,clapas_GARD
LES GLANEUREUSES,"Calade, 1 rue Poterie, 30250 Sommières",43.7859,4.0875,,http://lesglaneureuses.org/,,"Cueillettes de plantes, fleurs, fruits et légumes dans la nature ou les lieux publics et privés. Transformations, Ventes  Convivialité et détente assurées URGENT : Recherchons local 30 à 50 m2 dans un rayon d'environ 10 km autour de Sommières.  accessible en voiture  Etudions toute proposition;",caravane,clapas_GARD
LA CALEBASSE à SOMMIERES,groupement d'achat local écologique,,,,http://a.strid.info/la_calebasse.html,,-,caravane,clapas_GARD
L'OEIL VERT,"Impasse de la Mariette, 30730 Gajan",43.8925,4.2089,,09 54 14 53 26,,"l'association est vouée à l'éducation dans les domaines de l'environnement, de la culture et du patrimoine en direction de tous les publics. Elle souhaite agir dans un esprit humaniste, d'échange et de partage. Elle veut, par ses actions, s'engager pour un développement durable, pour le maintien de la biodiversité et de la diversité culturelle et pour la sauvegarde du patrimoine sous toutes ses formes.",caravane,clapas_GARD
RAHMABAMAN,"250 Chemin Férré, 30250 SALINELLES",43.8155,4.061,,rahmabaman@hotmail.fr - http://rahmabaman.free.fr/ - 07 81 66 14 94,,Réseau associatif d'auto constructeur-trices d'habitats en bois et autres matériaux naturels - solidarité entraide échanges autoformation chantiers participatifs stages,caravane,clapas_GARD
COLLECTIF 34 DE SOUTIEN A LA ZAD DE NOTRE DAME DES LANDES,@GARD,,,region,contact@alternatives34.listes.vox.coop,,-,caravane,clapas_HERAULT
COLLECTIF CO-PAIN,@GARD,,,region,co-pain@alternatives34.listes.vox.coop,,collectif de redistribution du pain invendu donné par un artisan boulanger,caravane,clapas_HERAULT
